key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7,"[@]You heard the little girl. Well, how about $55?","[@]Tu as entendu ce qu'a dit la jeune fille. Alors, qu'est-ce que tu dis de 55 $ ?",[@]La ragazzina ha ragione. Ti va bene 55 $?,[@]そのこの　いうとおりだな。\n５５ドルで　かうかい？,[@]자 들었지? 단돈 55달러!,[@]Ya escuchastes a la pequeña niña. ¿Qué tal unos $55?,"[@]Ya has escuchado a la niña. Bueno, ¿qué tal 55$?","[@]Você ouviu a garota. Então, que tal $55?",[@]Słyszałeś ją! Co powiesz na 55$?,[@]Du hast die Kleine gehört. Wie wär's mit 55 $?,"[@]Ты её слышал. Может, купите за 55 $?","[@]Чув, що дівчисько каже? Може, купите за 55 $?"
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_7-OPT_1,No,Non,No,いいえ,아니오,No,No,Não,Nie,Nein,Нет,Ні
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_9,[@]You don't have enough money?,[@]Tu n'as pas assez d'argent ?,[@]Non ti bastano i soldi?,[@]おかねが　たりないようだな。,[@]돈이 부족한 거 같네요?,[@]¿No tienes suficiente dinero?,[@]¿No tienes dinero suficiente?,[@]Você não tem o suficiente?,[@]Nie starczy ci pieniędzy?,[@]Ihr habt nicht genug Geld?,[@]У вас нет денег?,[@]У вас немає грошей?
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_10,"[@]Well, if it's free, do you want it? Then take it!","[@]Bon, et si je te le proposais gratuitement, tu le prendrais ? Allez, vas-y !","[@]Beh, se fosse gratis, lo prenderesti? Tienilo allora!",[@]ただでも　いらないかね？\nもっていきな。,"[@]음, 그냥 드릴게요. 코 묻은 돈은 별로 받고 싶지\n않거든요.","[@]Bueno, si fuera gratis, ¿lo querrías? ¡Entonces tenlo!","[@]Bueno, ¿si fuese gratis lo querrías? ¡Pues tómalo!","[@]Bem, se for de graça, você quer? Então tome!",[@]A może za friko byś chciał? Bierz!,"[@]Naja und wenn's umsonst ist, wollt ihr's dann?\nDann nehmt's doch!","[@]А хотите бесплатно? Вот, забирайте!","[@]А хочте безкоштовно? Ось, забирайте!"
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_11,[@]Take care of it. Come see us again!,[@]Prends bien soin de lui. Au plaisir !,[@]Prenditene cura. Alla prossima!,[@]かわいがってね。　ありがとさん。,"[@]잘 키우십쇼, 다시 오픈하면 또 오시고요.",[@]Cuídalo muy bien. ¡Ven a vernos de nuevo!,[@]Cuídalo bien. ¡Vuelve pronto!,[@]Cuide bem dele. Volte sempre!,[@]Zajmij się nim. Do zobaczenia!,[@]Passt gut darauf auf. Besucht uns wieder!,[@]Хорошенько позаботьтесь о нём. Приходите ещё!,[@]Добре дбайте про нього. Приходьте ще!
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_12,[@]You got the Canary Chick!,[@]Vous obtenez le Bébé canari !,[@]Hai ottenuto il Pulcino di canarino!,[@]カナリアのヒナを　つれていくことにした！,[@]당신은 아기 카나리아를 분양받았다!,[@]¡Has obtenido el Canario bebé!,[@]¡Has conseguido la Cría de canario!,[@]Você conseguiu o Canarinho Bebê!,[@]Dostałeś Kanarka!,[@]Du hast das Kanarienküken erhalten!,[@]Вы получили птенца канарейки!,[@]Ви отримали пташеня канарки!
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_13,"[@]Come on, let's go to Canary Village to see if we can find its mom!","[@]Bon, allons au village Canari pour voir si on peut retrouver sa maman !","[@]Forza, andiamo al Villaggio Canarino e cerchiamo la sua mamma!",[@]よーし　カナリアむらに\nママをさがしにいこう！,"[@]자, 이제 엄마 새를 찾으러 카나리아 마을로 가자!","[@]¡Vamos, vayamos a la Villa Canario a ver si nos encontramos a su mamá!","[@]¡Venga, vayamos a la Aldea Canaria para ver si encontramos a su mamá!",[@]Vamos para a Vila Canarinho ver se encontramos a mãe dele!,"[@]No dalej, chodźmy do Wioski Kanarków szukać jego mamy!","[@]Komm, lass uns zum Kanariendorf gehen und seine Mutter suchen!",[@]Пойдём поищем его маму в Канарской деревушке!,[@]Підемо пошукаємо його маму в Селі канарок!
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_SPEAKER_Marshal,Marshal,Marshal,Marshal,マーシャル,마셀,Marshal,Marshal,Marshal,Marshal,Marshal,Маршал,Маршал
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_1,"[@]Is she the lost girl, [Pippi]?[WAIT@]Well, that's just great.[WAIT@]I knew that you could fulfill your civic duty.[WAIT@]Applause,[BR]applause...[WAIT@]Here's your reward for your good deed.","[@]C'est [Pippi], la fillette égarée ?[WAIT@]Bon, c'est super.[WAIT@]Je savais que tu accomplirais ton devoir civique.[WAIT@]Bravo,[BR]*clap clap*...[WAIT@]Voilà ta récompense pour cette bonne action.","[@]È lei [Pippi], la ragazzina dispersa?[WAIT@]Fantastico.[WAIT@]Sapevo che avresti seguito il tuo dovere civico.[WAIT@]Bravo,[BR]bravo...[WAIT@]Ecco la tua ricompensa per la tua buona azione.",[@]そのこが　まいごになった\n[Pippi]ちゃんかね？[WAIT@]いやいや　すばらしい。[WAIT@]みどころのある　しょうねんだと\nおもっていたが・・・。[WAIT@]はくしゅ　パチパチパチ・・・。[WAIT@]しょうきんをあげよう　ホレッ。,"[@]자네가 그 요주의 인물인가, [Pippi] 양?[WAIT@]잘했네, [Ninten] 군.[WAIT@]자네가 해낼 줄 알고 있었다네.[WAIT@]박수,[BR]박수...[WAIT@]자, 이건 보수라네. 나쁘지 않게 챙겼으니 확인해\n보게.","[@]¿Esa es [Pippi], la niña perdida?[WAIT@]Bueno, eso es fantástico.[WAIT@]Sabía que podías cumplir tu deber cívico.[WAIT@]Bravo,[BR]*aplauso, aplauso*...[WAIT@]Aquí está tu recompensa por tu buena acción.","[@]¿Esa es [Pippi], la niña perdida?[WAIT@]Bueno, pues eso está genial.[WAIT@]Sabía que podrías cumplir con tu deber como ciudadano.[WAIT@]Aplausos,[BR]aplausos...[WAIT@]Aquí tienes tu recompensa por tu buena acción.","[@]Por acaso, essa é a garota perdida, [Pippi]?[WAIT@]Ora, que ótimo.[WAIT@]Eu sabia que você conseguiria cumprir os seus deveres de cidadão.[WAIT@]Palmas,[BR]palmas...[WAIT@]Eis a sua recompensa por um bom trabalho.","[@]Czy to [Pippi]? Ta zagubiona dziewczynka?[WAIT@]Wspaniale![WAIT@]Wiedziałem, że spełnisz swój obowiązek obywatelski.[WAIT@]Brawo,[BR]*klask, klask*...[WAIT@]Oto nagroda za twój dobry uczynek.","[@]Ist sie das vermisste Mädchen, [Pippi]?[WAIT@]Fantastisch![WAIT@]Ich wusste, du würdest deiner Zivilpflicht nachkommen.[WAIT@]Applaus,[BR]Applaus ...[WAIT@]Hier ist deine Belohnung für deine gute Tat.","[@]Это [Pippi]? Та самая пропавшая девочка?[WAIT@]Просто отлично.[WAIT@]Я знал, что вы сможете выполнить свой гражданский долг.[WAIT@]Браво... (хлоп-хлоп-хлоп)[WAIT@]Вот ваша награда за благое дело.","[@]Це [Pippi]? Та сама зникла дівчинка?[WAIT@]Просто чудово.[WAIT@]Я знав, що ви зможете виконати свій громадянський обов'язок.[WAIT@]Браво... (хлоп-хлоп-хлоп)[WAIT@]Ось ваша нагорода за добру справу."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_6,[@][PartyLead] got $100!,[@][PartyLead] obtient 100 $ !,[@][PartyLead] ha ricevuto 100 $!,[@][PartyLead]は100ドルを　てにいれた！,[@][PartyLead][ko_part:PartyLead:0] 100달러를 받았다!,[@]¡[PartyLead] obtuvo $100!,[@]¡[PartyLead] ha recibido 100$!,[@][PartyLead] conseguiu $100!,[@][PartyLead] dostał 100$!,[@][PartyLead] erhielt 100 $!,[@][PartyLead] получил 100 $!,[@][PartyLead] отримав 100 $!
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_7,"[@]Now that you're here, pretty [Pippi], we can finally call off the search party.","[@]Maintenant que tu es là, ma jolie petite [Pippi], on peut enfin dissoudre l'équipe de recherche.","[@]Ora che sei qui, piccola [Pippi], possiamo far rientrare la squadra di soccorso.",[@][Pippi]ちゃんが　みつかったから\nそうさくたいを　きかんさせることにしよう。,"[@]이제 [Pippi] 양이 왔으니, 수색대를 소집할 수\n있겠군.","[@]Ahora que estás aquí, querida [Pippi], por fin podemos dar por finalizada la búsqueda.","[@]Ahora que ya estás aquí, querida [Pippi], por fin podemos dar por finalizada la búsqueda.","[@]Agora que você está aqui, querida [Pippi], finalmente podemos cancelar a equipe de busca.","[@]Skoro już tu jesteś, słodka [Pippi], możemy wreszcie odwołać poszukiwania.","[@]Jetzt, wo du hier bist, [Pippi], können wir endlich den Suchtrupp auflösen.","[@]Ну, раз ты здесь, милая [Pippi], мы наконец-то можем прекратить твои поиски.","[@]Ну, якщо ти тут, люба [Pippi], ми нарешті можемо припинити твій пошук."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_8,[@]Ahem.,[@]Hum.,[@]Ahem.,[@]ウォッホン。,[@]으흠.,[@]Ahem.,[@]Ejem.,[@]Caham.,[@]Ahem.,[@]Ähem.,[@]Кхм-кхм.,[@]Кхм-кхм.
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_9,[@]ABBOTT!!,[@]ABBÉ !!,[@]ABBOTT!!,[@]アボット！,[@]애버트!!,[@]¡¡ABBOTT!!,[@]¡¡ABBOTT!!,[@]ABBOTT!!,[@]ABBOTT!!,[@]ABBOTT!!,[@]ЭББОТ!!!,[@]ЕББОТ!!!
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_11,"[@]Yes, sir?","[@]Oui, Monsieur ?","[@]Sì, signore?",[@]はい　いかがいたしましたか？,"[@]네, 넵?","[@]¿Sí, señor?","[@]¿Sí, señor?","[@]Sim, senhor?","[@]Tak, proszę pana?","[@]Ja, Sir?","[@]Да, сэр?","[@]Так, сер?"
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_12,[@]Tell the [Pippi] search party that your mayor has finally found her.,[@]Prévenez l'équipe de recherche d[fr_eli][Pippi] que votre maire l'a enfin retrouvée.,[@]Di' alla squadra di ricerca che il sindaco ha ritrovato [Pippi].,[@]ちょうちょうが　じきじきに\n[Pippi]ちゃんを　きゅうしゅつしたと\nそうさくたいに　つたえてきなさい！,[@][Pippi] 수색대에게 네 시장이 드디어 찾았다고\n전하게.,[@]Dile al grupo de búsqueda de [Pippi] que tu alcalde por fin la ha encontrado.,[@]Dile al equipo de búsqueda de [Pippi] que tu alcalde por fin la ha encontrado.,[@]Avise à equipe de busca da [Pippi] que o prefeito finalmente a encontrou.,"[@]Powiedz grupie poszukiwawczej, że burmistrz w końcu ją znalazł.","[@]Sag dem [Pippi]-Suchtrupp, dass euer Bürgermeister sie endlich gefunden hat.","[@]Сообщите поисковому отряду, что мэр наконец-то нашёл [ru_decl:Pippi:F:3].","[@]Повідомте пошуковий загін, що мер нарешті знайшов [Pippi]."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_13,"[@]Right away, sir!","[@]Tout de suite, Monsieur !","[@]Subito, signore!",[@]りょうかいしました！,"[@]넵, 알겠습니다!","[@]¡Enseguida, señor!","[@]¡Enseguida, señor!","[@]É pra já, senhor!","[@]Robi się, proszę pana!","[@]Sofort, Sir!","[@]Сию минуту, сэр!","[@]Одну хвилину, сер!"
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_15,"[@]By the way, hero, there's been some commotion up at the [color]zoo[/color].[WAIT@]All the animals have broken out of their cages,[WAITBR]and most importantly, all the tourists have stopped coming.[WAIT@]For the sake of the economy, do you mind seeing what's up at the [color]zoo[/color]?","[@]Au fait, jeune héros, il y a eu un incident au [color]zoo[/color].[WAIT@]Tous les animaux se sont échappés de leur enclos,[WAITBR]et surtout, les touristes ne viennent plus.[WAIT@]Ça te dérangerait d'aller voir ce qui se passe au [color]zoo[/color],\npour le bien de notre économie ?","[@]Ah giusto, eroe, ci sono dei problemi allo [color]zoo[/color].[WAIT@]Gli animali sono tutti scappati dalle loro gabbie,[WAITBR]e, soprattutto, non viene più nessun turista.[WAIT@]Per il bene della nostra economia, andresti a vedere che succede allo [color]zoo[/color]?",[@]ところで　[Ninten]くん・・・[DELAY:8]\nどうぶつえんの　そうどうは　しっておるかね？[WAIT@]とつぜん　いっせいに　どうぶつたちが\nきょうぼうかして　[DELAY:7]オリから　ほとんどが\nだっそうしたと　いうんだよ。[WAIT@]このことが　げんいんで\nかんこうきゃくのかずが　げきげんしてね・・・[DELAY:5]\nわがまちの　しゅうえきは　だいそんがいだ。[WAIT@]ついでといっちゃ　なんだが[DELAY:5]\nどうぶつえんの　じけんのほうも\nもうひとがんばりしてみちゃ　くれないかね？,"[@]그건 그렇고, 우리 영웅이시여. [color]동물원[/color]에 소란이 조금\n있었네.[WAIT@]모든 동물들이 우리에서 뛰쳐나갔다는데.[WAIT@]문제는 관광객의 발걸음도 끊겼다는 거야![WAIT@]우리 마을의 경제를 위해서라도 [color]동물원[/color]에 무슨 일이\n일어났는지 확인해 줄 수 있겠나?","[@]Por cierto, héroe, ha habido algo de conmoción en el [color]zoológico[/color].[WAIT@]Todos los animales se han salido de sus jaulas,[WAITBR]y más importante, los turistas han dejado de venir.[WAIT@]Por el bien de la economía, ¿te importaría ver lo que pasa en el [color]zoológico[/color]?","[@]Por cierto, joven héroe, ha habido un incidente en el [color]zoo[/color].[WAIT@]Todos los animales se han salido de sus jaulas,[WAITBR]y más importante aún, los turistas han dejado de venir.[WAIT@]Por el bien de la economía, ¿te importaría ir a ver lo que está pasando en el [color]zoo[/color]?","[@]Por sinal, herói, tem acontecido um alvoroço lá no [color]zoológico[/color].[WAIT@]Todos os animais fugiram das jaulas e,[WAITBR]pior ainda, todos os turistas pararam de ir lá.[WAIT@]Pelo bem da economia, você se importa de ver o que está acontecendo no [color]zoológico[/color]?","[@]A tak przy okazji, bohaterze, w [color]zoo[/color] panuje niezły zamęt.[WAIT@]Wszystkie zwierzęta wydostały się z klatek,[WAITBR]a co najlepsze, wszyscy turyści przestali przyjeżdżać.[WAIT@]Dla dobra gospodarki, czy mógłbyś zobaczyć, co się dzieje w [color]zoo[/color]?","[@]Übrigens, Held, beim [color]Zoo[/color] scheint es einige Unruhen gegeben zu haben.[WAIT@]Alle Tiere sind aus ihren Käfigen ausgebrochen,[WAITBR]und zu allem Überfluss kommen keine Touristen mehr.[WAIT@]Könntest du – zum Wohle der Wirtschaft – nachschauen, was im [color]Zoo[/color] los ist?","[@]Кстати, смельчак наш. В [color]зоопарке «Профитроль»[/color] произошёл инцидент.[WAIT@]Животные вырвались из своих клеток...[WAIT@]А, самое главное, посетители вообще перестали приходить.[WAIT@]В целях удержания экономики города, не могли бы вы посмотреть, что происходит в [color]зоопарке[/color]?","[@]До речі, сміливцю наш. У [color]зоопарку «Профітроль»[/color] трапилась оказія.[WAIT@]Тварини вирвалися зі своїх кліток...[WAIT@]Та, що найголовніше, повтікали всі відвідувачі.[WAIT@]З метою підтримки економіки міста, чи не могли б ви подивитися, що відбувається [color]у зоопарку[/color]?"
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_18-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_18-OPT_1,No,Non,No,いいえ,아니오,No,No,Não,Nie,Nein,Нет,Ні
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_19,"[@]What's that? You'll go? Great, great, great![WAIT@]You'll need a key to get in.","[@]Comment ? Tu t'en charges ? Fantastique, vraiment, fantastique ![WAIT@]Il te faut une clé pour y accéder.","[@]Come? Ci vai davvero? Bene, bene, bene![WAIT@]Ti servirà una chiave per entrare.",[@]そうか　やっぱりいってくれるか！[WAIT@][Ninten]くん　[DELAY:7]きみも\nほんとに　ゲームずきだねぇ。[WAIT@]どうぶつえんに　はいるには[BR]カギが　ひつよう　だろう。,"[@]진짜 가겠나? 좋아, 좋아, 아주 좋아![WAIT@]들어가려면 열쇠가 필요할 게야.","[@]¿Qué cosa? ¿Vas a ir? ¡Genial, estupendo, maravilloso![WAIT@]Necesitarás de esta llave para entrar.","[@]¿Qué? ¿Que sí vas a ir? ¡Genial, estupendo, maravilloso![WAIT@]Necesitarás la llave para entrar.","[@]Hein? Você vai? Ótimo, ótimo, ótimo![WAIT@]Você vai precisar de uma chave para entrar.","[@]Co takiego? Pójdziesz? Świetnie, świetnie, świetnie![WAIT@]Będziesz potrzebował klucza, żeby wejść.","[@]Wie war das? Du wirst gehen? Super, super, super![WAIT@]Du wirst einen Schlüssel brauchen um reinzukommen.","[@]Что-что?.. Вы отправитесь?\nЗамечательно, просто замечательно![WAIT@]Чтобы туда войти, вам понадобится ключ.","[@]Що-що?.. Ви це зробите?\nЧудово, просто чудово![WAIT@]Щоб туди увійти, вам знадобиться ключ."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_21,[@]Ahem.,[@]Hum.,[@]Ahem.,[@]ウォッホン。,[@]으흠.,[@]Ahem.,[@]Ejem.,[@]Caham.,[@]Ahem.,[@]Ähem.,[@]Кхм-кхм.,[@]Кхм-кхм.
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_22,[@]ABBOTT!!,[@]ABBÉ !!,[@]ABBOTT!!,[@]アボット！,[@]애버트!!,[@]¡¡ABBOTT!!,[@]¡¡ABBOTT!!,[@]ABBOTT!!,[@]ABBOTT!!,[@]ABBOTT!!,[@]ЭББОТ!!!,[@]ЕББОТ!!!
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_24,"[@]*Pant, pant*... Yes... sir?","[@]*ouf, argh*... Oui... Monsieur ?","[@]*Pant, pant*... Sì... signore?",[@]はぁ・・・はぁ・・・\nはい・・・　いかがされましたか？,"[@]허어, 허어... 네... 시장님?","[@]*Jadeo, jadeo*... ¿Sí... señor?","[@]*jadeo, jadeo*... ¿Sí... señor?","[@]*Arf, arf*... Sim... senhor?","[@]*wzdych, wzdych*... Tak... proszę pana?","[@]*Keuch, keuch* ... Ja ... Sir?",[@]Ух... фух... Да... сэр?,[@]Ух... фух... Так... сер?
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_25,[@]Give this young lad the [color]key to the zoo[/color].,[@]Donnez à ce jeune homme la [color]clé du zoo[/color].,[@]Dai a questo ragazzo la [color]chiave dello zoo[/color].,[@]この　しょうねんに　[color]どうぶつえんのカギ[/color]を\nわたしてあげなさい。,[@]이 젊은 친구에게 [color]동물원 열쇠[/color]를 주게.,[@]Dale a este joven la [color]llave del zoológico[/color].,"[@]Dale a este joven la [color]llave del zoo[/color], haz el favor.",[@]Dê a este jovenzinho a [color]chave do zoológico[/color].,[@]Podaj temu młodzieńcowi [color]klucz do zoo[/color].,[@]Gib diesem jungen Mann den [color]Schlüssel zum Zoo[/color].,[@]Передайте этому юноше [color]ключ от зоопарка[/color].,[@]Передайте цьому юнакові [color]ключ від зоопарку[/color].
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_26,[@]Right... away... sir!,[@]Tout... de suite... Monsieur !,[@]Subito... signore!,[@]はい・・・　かしこまりました・・・。,[@]네... 알겠... 습니다!,[@]¡Enseguida... señor!,[@]¡Enseguida... señor!,[@]É... pra já... senhor!,[@]Oczywiście... już... proszę pana!,[@]Sofort ... Sir!,[@]Сию... минуту... сэр!,[@]Одну... хвилину... сер!
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_28,[@][PartyLead] got the Zoo Key.,[@][PartyLead] obtient la Clé du zoo.,[@][PartyLead] ha ricevuto la Chiave dello zoo.,[@][PartyLead]は　どうぶつえんのカギを\nてにいれた。,[@][PartyLead][ko_part:PartyLead:0] 동물원 열쇠를 받았다!,[@][PartyLead] obtuvo la Llave del zoo.,[@][PartyLead] ha conseguido la Llave del zoo.,[@][PartyLead] conseguiu a Chave do Zoológico.,[@][PartyLead] dostał Klucz do Zoo.,[@][PartyLead] erhielt den Zooschlüssel!,[@][PartyLead] получил ключ от зоопарка.,[@][PartyLead] отримав ключ від зоопарку.
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_30,"[@]Oh, and little girl, I'll need you to stay here for a bit.[WAIT@]There are some matters we need to attend to.","[@]Oh, et, ma petite, je vais te demander de rester ici quelque temps.[WAIT@]Il y a des choses dont on va devoir s'occuper.","[@]Ah, ragazzina, tu dovrai restare qui.[WAIT@]Ci sono delle faccende di cui occuparci.",[@]かわいい　[Pippi]ちゃん　[DELAY:7]きみはここで\nちょうちょうさんと　いっしょにいなさい。[DELAY:9]\nいろいろと　おはなしがあるのだ。[WAIT@]（非日日ヒソヒソ・・・）[DELAY:7][@]「ママにちゃんと　ちょうちょうさんに\nたすけてもらったと　いうんだよ？」,"[@]아, 그리고 [Pippi] 양, 여기 잠시 있어 주겠나?[WAIT@]우리가 처리해야 할 사항이 좀 있어서 말이지.","[@]Oh, y pequeña, necesito que te quedes aquí por un rato.[WAIT@]Hay algunos asuntos que debemos atender.","[@]Oh, y querida, necesitaré que te quedes aquí un rato más.[WAIT@]Hay algunos asuntos que tenemos que tratar.","[@]Ah, e garotinha, preciso que você fique aqui mais um pouco.[WAIT@]Tem alguns assuntos que precisamos discutir.","[@]Aha, i dziewczynko, musisz tu jeszcze chwilę zostać.[WAIT@]Jest kilka spraw, którymi musimy się zająć.","[@]Oh, und du kleines Mädchen, wirst noch etwas hierbleiben müssen.[WAIT@]Es gibt da noch ein paar Dinge, um die wir uns kümmern werden.","[@]А тебя, девочка, попрошу ненадолго остаться.[WAIT@]Нам необходимо кое-что обсудить.","[@]А тебе, дівчинко, попрошу ненадовго залишитися.[WAIT@]Нам необхідно дещо обговорити."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_32,[@]Oh... I guess it's time to say goodbye.[WAIT@]I had a lot of fun.,[@]Oh... J'imagine que c'est le moment de se dire au revoir.[WAIT@]Je me suis bien amusée.,"[@]Oh... dobbiamo salutarci, mi sa.[WAIT@]Mi sono divertita.",[@]じゃ　ここでバイバイね。[WAIT@]たのしかったよ。,[@]아... 이제 헤어질 때가 된 것 같네.[WAIT@]나름 재밌었어.,[@]Oh... Supongo que es hora de decir adiós.[WAIT@]Me divertí mucho.,[@]Oh... Supongo que es hora de decir adiós.[WAIT@]Me he divertido mucho.,"[@]Ah... Bem, acho que está na hora de nos despedirmos.[WAIT@]Eu me diverti bastante.",[@]Och... Chyba czas się pożegnać.[WAIT@]Dobrze się bawiłam.,[@]Oh ... dann muss ich wohl Abschied nehmen.[WAIT@]Ich hatte sehr viel Spaß.,"[@]Ох... Видимо, пора прощаться.[WAIT@]Было очень весело.","[@]Ох... Здається, час прощатися.[WAIT@]Мені було дуже весело."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_34,"[@]Remember to come by [color]my house[/color], I'll be waiting there to see you again!",[@]N'oublie pas de passer à la [color]maison[/color]. J'espère te revoir très vite !,"[@]Ricorda di venirmi a trovare [color]a casa[/color], ti aspetto lì!",[@]あとで　[color]わたしの　いえ[/color]まで　きてね。\nまってるから！,[@][color]우리 집[/color]에 놀러 오는 것도 잊지 말고! 올 때까지 숨\n참고 있을 거야!,"[@]Recuerda visitar [color]mi casa[/color], ¡te estaré esperando para verte otra vez!","[@]No te olvides de pasar por [color]mi casa[/color], ¡te estaré esperando allí para verte de nuevo!","[@]Não se esqueça de me visitar lá na [color]minha casa[/color], eu estarei te esperando!","[@]Pamiętaj, żeby wpaść do [color]mojego domu[/color], będę tam na ciebie czekała!","[@]Denk daran, mal bei [color]mir zu Haus[/color] vorbeizuschauen. Ich warte dort auf dich!",[@]Не забудь подойти к [color]моему дому[/color] — я буду тебя ждать!,[@]Не забудь підійти до [color]мого дому[/color] — я тебе чекатиму!
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_35,[@]By the way...[WAIT@]Do you think my hair needs styling?,[@]Au fait...[WAIT@]Tu crois qu'il me faudrait une nouvelle coupe de cheveux ?,[@]A proposito...[WAIT@]Secondo te mi devo cambiare la pettinatura?,[@]ところで・・・[WAIT@]わたしのくつした　みじかすぎる？,[@]그나저나...[WAIT@]내 머리 괜찮은 거 같아?,[@]Por cierto...[WAIT@]¿Crees que necesito peinarme?,[@]Por cierto...[WAIT@]¿Crees que necesito peinarme?,[@]A propósito...[WAIT@]Você acha que eu preciso de um novo penteado?,"[@]Przy okazji...[WAIT@]Myślisz, że moje włosy potrzebują stylizacji?","[@]Ach ja ...[WAIT@]Glaubst du, mein Haar braucht etwas Styling?","[@]К слову...[WAIT@]Как думаешь, мне стоит сменить причёску?","[@]До речі...[WAIT@]Як думаєш, мені варто змінити зачіску?"
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_36-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_36-OPT_1,No,Non,No,いいえ,아니요,No,No,Não,Nie,Nein,Нет,Ні
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_37,"[@]Heehee, you didn't have to answer, cutie.","[@]Hihi, t'avais pas besoin de répondre, chouchou.","[@]Eheh, non serve che rispondi, carino.",[@]こたえなくてもよかったのに。\nかわいいひと・・・。,"[@]헤헤, 대답 안 해도 돼, 오빠.","[@]Jeje, no hacía falta que contestases, bombón.","[@]Je, je. No hace falta que respondas, bombón.","[@]Hihi, você não precisava responder, fofinho.","[@]Heehee, nie musiałeś odpowiadać, słodziutki.","[@]Hehe, du musst nicht antworten, Süßer.","[@]Хи-хи, мог и не отвечать, душка.","[@]Хі-хі, міг би й не відповідати, крихітко."
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_38,[@]I'll give you [color]something special[/color] if you do.,"[@]En plus, j'aurai peut-être [color]un p'tit truc[/color] à te donner.",[@]Ho una [color]cosa speciale[/color] da darti.,[@][color]とくべつな[/color]　プレゼントをあげるから。,"[@]오면 아주 아주 특별한 걸 줄 테니까, 까먹으면 안\n된다!","[@]Además, tengo [color]algo especial[/color] para ti. Te lo daré\nsi vienes.","[@]Además, tengo [color]algo especial[/color] para ti. Te lo daré\nsi vienes.",[@]Eu tenho [color]uma coisa legal[/color] para te dar.,"[@]Jeśli to zrobisz, dam ci [color]coś specjalnego[/color].","[@]Ich werde dir [color]etwas Besonderes[/color] geben, wenn du das tust.",[@]Я дам тебе [color]кое-что особенное[/color].,[@]Я дам тобі [color]дещо особисте[/color].
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_SPEAKER_Abbott,Abbott,Abbé,Abbott,アボット,애버트,Abbott,Abbott,Abbott,Abbott,Abbott,Эббот,Еббот
